PassengerId,group,Earth,Europa,Mars,CryoSleep,A,B,C,D,E,F,G,T,55 Cancri e,PSO J318.5-22,TRAPPIST-1e,VIP,scaled_RommService,scaled_FoodCourt,scaled_ShoppingMall,scaled_Spa,scaled_VRDeck,Transported
0211_03,1,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.815739809184859,0.0,1.8527237441741264,1.3107365403822155,0.0,0
0212_01,1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.4157515399165694,0.0,0.0,0.9903114728928379,1.7905973895627838,0
0212_02,1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.3438362032940447,1.2738026356065264,0.0,0.579953601178403,1.6152397407252732,0
0213_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.590210649471902,1.3715708279138863,0.0,0.0,1.3509811539519097,0
0216_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.9791961085978589,0.0,0.0,2.0491421174018964,0
0217_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.9723570319314723,0.0,0.0,0.830124569620279,0.0,0
0219_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0220_01,1,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0220_02,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0220_03,1,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
0220_04,1,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.2936388357198874,1.0778284484616123,0.0,0.0,0.0,0
0220_05,1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.2672454385532548,0.0,0.0,1.8981796617383717,0
0220_06,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0220_07,1,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0221_01,1,0,0,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0.0,2.0769466225372346,0.0,1.546120302527443,0.0,0.0,0
0221_02,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.912578840048719,1.0659598857711725,0.0,0.1745834300480449,0.0,0
0221_03,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,2.037614550974281,0.604471635932257,1.694069894491655,0.0,0.0,0
0221_04,1,0,0,1,1.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0221_05,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.9158829613560249,0.0,1.8463383634696726,0.9473359132247053,1.8787533862681673,0
0221_06,1,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.8362169745980255,0.0,1.7463890525517778,1.37403526847399,0.0,0
0221_07,1,0,0,1,1.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
0222_01,1,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.95189535632291,0.0,0.0,0.6039594379983595,0.0,0
0222_02,1,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0222_03,1,0,0,1,1.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0223_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.1686130986895011,2.1027815498276476,0.0,0.595634691962031,0
0224_01,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.3998643187445525,0.0,0.5206780355557714,1.863537099165194,0.0,0
0225_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0229_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.3733048224778867,0.47335681252935546,0.0,1.654659547321986,1.1844919051486211,0
0231_01,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.1963282728031306,0.0,0.0,1.8764563744991982,0.0,0
0232_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0233_01,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.083956799122398,0.0,1.7939505937406033,1.831353637615981,0.0,0
0234_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.651466809078906,0.0,0.0,0.0,0
0237_01,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0239_01,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.7386951268465263,0.0,0.0,1.1389058224193667,1.5628570069849668,0
0240_01,0,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0241_01,0,0,1,0,,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1.734448379033256,0.0,2.1355780032578853,1.9023408680690683,0
0242_01,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.547352006996258,0.0,2.1151892678355795,1.4219223726026724,0.0,0
0243_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
0244_01,1,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0244_02,1,0,0,1,1.0,0,0,0,0,0,1,0,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,1
0245_01,1,0,1,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1.989990745979639,0.0,0.0,0.5275071124607182,1
0245_02,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0835524132894474,2.1609535574599494,1.6043910930290348,2.5204451638326897,0
0246_01,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,1,0.0,2.1511748901717973,0.0,1.830929953618327,0.830124569620279,0.0,0
0248_01,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,2.2824116112788126,1.8891510186298175,0
0250_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0251_01,0,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0252_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.5656436518236054,1.5918542046730397,2.0360183898506112,0.0,0.0,0
0253_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.5095444401247318,1.5621063744552262,0.0,0.0,0.0,0
0254_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.7648596247230621,1.2521655119789485,1.9447378239251025,0.1745834300480449,0.48571917069012305,1
0255_01,0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0257_01,1,0,0,1,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.9972628747079944,0.0,0.0,0.0,0.0,0
0257_02,1,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0258_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,1.8589855290719453,1.4357744210023693,1.2257891951460278,0
0260_01,0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,2.0624452715492905,0.0,1.7350292143638195,2.0677131051224955,0
0261_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.1282007368567448,0.8191192289631661,0.0,0.0,1.8131128428411318,0
0263_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0265_01,0,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0267_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.2846619208603416,0.0,0.0,1.6687418739647235,0.0,0
0269_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,1.3239077360054814,2.0651630416620566,0.0,0.0,1
0270_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.7830149820263362,1.5697067695230278,0.0,1.9309025266888222,0
0275_01,0,0,1,0,1.0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0277_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.019016075612779,1.8923102245293306,0.0,1.0,0.0,1
0278_01,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.709942717264395,0.0,0
0278_02,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,1.112831755401804,0.0,0.6647010817031233,1.5745004851007125,0
0281_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,2.4713866881250612,0.0,0.0,1
0282_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.6595491897906776,0.0,0.0,0.0,1
0283_01,1,1,0,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0283_02,1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.3419980902999276,1.5770630687451022,0.0,0.0,0.18790182470910757,1
0285_01,1,0,1,0,1.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0285_02,1,0,1,0,1.0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0286_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.29583707248290936,1.7406022510826102,1.0893722363237095,1.2814161895417502,0.695319375264767,0
0287_01,1,0,1,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0287_02,1,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1.5507712059440923,1.121219121087877,0.4512916199214712,1.9751775045336946,0
0288_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.8214238871080588,0
0289_01,0,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0290_01,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,2.043958484636096,0.0,1.7765912131340005,1.5094948406490027,1
0290_02,1,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0290_03,1,0,1,0,,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0290_04,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0291_01,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,2.13569127780798,1.448487648435151,1.7615664357953698,0.0,1
0294_01,0,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0297_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.2117200338389342,0.1686130986895011,2.325562603867501,0.7136032830194116,0.0,1
0298_01,0,0,1,0,1.0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0301_01,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
0302_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.8760960879589352,0.0,1.9579295308138556,0
0303_01,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0304_01,0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,1.4704915581864126,0.0,1.8949441190691756,2.317737426773532,0
0305_01,0,0,1,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1.5495247952856372,0.0,0.7545370312264479,2.1175992836072512,0
0306_01,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.5909433914425661,1.2563717945556918,1.7977197484499854,0.0,1.2510900869081951,0
0307_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,2.3340036647872053,0.0,0.0,1
0309_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.9078838828730058,0.0,1.6357736529483322,0.4512916199214712,0.0,0
0310_01,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.322852388227383,0.0,2.1173468481592685,1.486846344998849,0
0313_01,1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.5239995654055677,1.5304700040519348,0.0,0.0,0.37580364941821515,1
0313_02,1,1,0,0,1.0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0313_03,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.5624089882080252,0.0,0.0,1.4512916199214712,0.0,1
0313_04,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0314_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0.0,1.6038028244731146,0.0,1.3924315690093305,0.0,1.9498967940505751,0
0315_01,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0316_01,1,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1.9154025737026457,0.0,1.2935568841978147,0.0,1
0316_02,1,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0320_01,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.1686130986895011,0.0,0.0,0.0,0
0320_02,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.3915074910131681,0.35541805240316376,0.0,0.0,0
0321_01,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1.0,1.8649416445166072,0.0,1.7283276863960702,0.0,0.0,0
0322_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0324_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0326_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
0327_01,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.7629347951689582,0.0,2.1560393041867627,0.0,0.18790182470910757,1
0330_01,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0330_02,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.483581909187885,2.0542682184490566,0.0,0.9643223923713217,1.4389919116173027,1
0330_03,1,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.6408917507431084,1.4008947888347296,0.0,1.2586510973429237,1.9352399797136417,0
0331_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,1.7875694114548832,0.0,1.7115083658361507,0
0333_01,0,0,0,1,1.0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0334_01,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,2.329522470774695,0.1686130986895011,1.7314088092389184,1.8379230454699467,0.0,0
0336_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.762160994325965,0.0,0.8969752968703016,0.0,0.0,0
0337_01,1,0,0,1,1.0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0337_02,1,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.624604589174702,1.4242888776593174,2.0873375412321775,0.2767081898734263,1.8876165709629529,1
0337_03,1,0,0,1,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0338_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0340_01,0,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0341_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0343_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.2914225062697846,0.0,0.0,1.4137822176823627,1.8461276750370046,0
0345_01,0,0,0,1,1.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
0346_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0347_01,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.635364663729298,0.0,2.35138246427605,0.0,0.0,0
0348_01,1,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,1,0.0,1.3345175396042388,1.9373388680809143,1.7173066295592112,0.2767081898734263,0.0,1
0348_02,1,0,0,1,,0,0,0,0,0,0,0,0,0,0,1,0.0,1.6840467073863932,0.0,2.4364001613422404,0.0,0.0,1
0350_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0352_01,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,2.046924685463225,0.0,2.5874763736389856,0.0,0.0,0
0355_01,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0356_01,0,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0357_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.724307048302213,0.0,1.2140874450947992,1.7211565382813119,0
0358_01,1,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0358_02,1,1,0,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0359_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.345661854409359,0.0,1.9785856123840417,0.0,1.2137389877256526,0
0360_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.583524671333364,1.3030286142698788,1.131174228185588,0.0,1.2791144112971484,0
0361_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.8717170744855117,0.0,1.419238112929571,1.6354793635423743,1
0365_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,1.644568958764676,0.8253244584417337,0
0368_01,1,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,2.140456227060081,1.13669963829007,2.7175249506471153,0.6820783610037844,0.37580364941821515,0
0368_02,1,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0369_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,2.0651630416620566,1.303720191179307,1.1007253180957446,1
0370_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.1077637120632784,0.0,1.5336516830570093,1.8787533862681673,0
0371_01,0,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0372_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.3915074910131681,0.0,1.9961145640634421,0.0,0
0373_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
0375_01,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,2.046027855589658,0.0,1.4741818963095976,0
0376_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.2800586889714096,0.0,2.156863547825355,0.4512916199214712,0.0,1
0377_01,0,0,1,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,1.696365116014696,0.0,1.302293158190539,2.442591323154384,0
0378_01,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.7629347951689582,1.3064468056131144,0.4484876484351508,2.1517941027394363,1.7747355239432872,0
0378_02,1,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0378_03,1,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0.0,2.3263945500840495,1.3280839292406923,0.6295320036582305,1.9784834911177929,2.083229891113007,0
0378_04,1,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0378_05,1,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0378_06,1,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1.9023788551184009,0.5796618766207391,1.7800504352161148,1.8881290191886764,0
0378_07,1,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0379_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.4240378093396542,0.0,2.0646161007825903,0.0,1.3824974470598903,1
0380_01,0,0,1,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0381_01,1,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0381_02,1,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0382_01,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.575895761454319,0.0,0.0,0.3491668600960898,1.6015928445642431,0
0383_01,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,1.1866524112389434,1.617728801300689,0.0,2.068914476241503,1.3396052877516107,0
0383_02,1,1,0,0,1.0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0384_01,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
0384_02,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.29583707248290936,0.0,2.1937769306820045,0.810740342260716,0.0,1
0385_01,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.6906959960353908,1.6094060298936697,0.0,0.0,1.315312772963753,0
0387_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
0388_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
0389_01,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.6072685416557508,0.9205316823018733,1.9006308776086562,0.0,0.0,0
0391_01,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,1,0,1.0,1.140170818969702,2.104934861673409,0.0,0.0,1.8690418391808286,1
0392_01,0,1,0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,1.1456275130104026,0.0,1.8433253040127686,0.0,0
0395_01,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,1.0,0.0,2.263733587880667,2.04253035716725,2.268506177734062,2.3438320712379745,0
0395_02,1,0,1,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,1.559321714497616,0.0,2.078417631115331,0.0,0
0396_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0397_01,0,0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1
0398_01,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.8973043878834545,1.4693359394747805,1.1593237532414782,2.191613763546742,0.2978173459810155,0
0401_01,1,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,1,1.0,1.8748103818125184,0.0,0.0,0.0,0.0,0
0401_02,1,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,1,0.0,2.013892470977423,0.0,0.0,0.6460354586790924,0.0,0
0402_01,0,0,0,0,1.0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1
0403_01,0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,1,1.0,1.5797372318506326,1.6536485033558632,0.0,0.0,0.18790182470910757,1
0405_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.3938465821043073,0.0,0.0,1.4448741861771124,0.5275071124607182,0
0407_01,1,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.7406022510826102,0.0,0.0,2.016274918763503,0
0407_02,1,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.4940953209768473,0.0,0.405370171130358,1.46580332556812,0
0407_03,1,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
0408_01,0,0,0,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0.0,1.8940002665761482,1.1499715084697713,1.2782884021177163,0.0,0.0,0
0409_01,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,2.2702716798072333,0.1745834300480449,0.0,0
0410_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,1.218873519269092,0.0,1.5969504111487836,0.0,0
0411_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.7606066898198336,0.0,1.4930628053416357,1.2446546828815261,0.0,0
0412_01,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,2.162422506511505,2.811828924274372,1.8481229852375862,0.0,1
0413_01,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.2299686082353463,0.0,1.476876588238584,1.1099155212719078,0
0415_01,0,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
0417_01,1,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
