sctb_cd,sctb_nm,item1_cd,item1_nm,item2_cd,item2_nm,item3_cd,item3_nm,item4_cd,item4_nm,sttst_unit,sttst_pntm,sttst_vl
200Y001,"2.1.1.1. 주요지표(연간지표)",8010101,"민간",,,,,,,% ,2003,23.4
200Y001,"2.1.1.1. 주요지표(연간지표)",8010101,"민간",,,,,,,% ,2002,21.8
200Y001,"2.1.1.1. 주요지표(연간지표)",8010101,"민간",,,,,,,% ,2001,22.3
200Y001,"2.1.1.1. 주요지표(연간지표)",8010101,"민간",,,,,,,% ,2000,23.1
200Y001,"2.1.1.1. 주요지표(연간지표)",8010101,"민간",,,,,,,% ,1999,27.3
200Y001,"2.1.1.1. 주요지표(연간지표)",8010101,"민간",,,,,,,% ,1998,29.5
200Y001,"2.1.1.1. 주요지표(연간지표)",8010101,"민간",,,,,,,% ,1997,26.3
200Y001,"2.1.1.1. 주요지표(연간지표)",3010203,"(토목건설)",,,,,,,% ,2020,4.8
200Y001,"2.1.1.1. 주요지표(연간지표)",3010203,"(토목건설)",,,,,,,% ,2019,4.7
200Y001,"2.1.1.1. 주요지표(연간지표)",3010203,"(토목건설)",,,,,,,% ,2018,-2.7
200Y001,"2.1.1.1. 주요지표(연간지표)",3010203,"(토목건설)",,,,,,,% ,2017,-4.7
200Y001,"2.1.1.1. 주요지표(연간지표)",3010203,"(토목건설)",,,,,,,% ,2016,-3.4
200Y001,"2.1.1.1. 주요지표(연간지표)",3010203,"(토목건설)",,,,,,,% ,2015,2.5
200Y001,"2.1.1.1. 주요지표(연간지표)",3010203,"(토목건설)",,,,,,,% ,2014,-6.6
200Y001,"2.1.1.1. 주요지표(연간지표)",3010203,"(토목건설)",,,,,,,% ,2013,-1.1
200Y001,"2.1.1.1. 주요지표(연간지표)",3010203,"(토목건설)",,,,,,,% ,2012,-6.3
200Y001,"2.1.1.1. 주요지표(연간지표)",3010203,"(토목건설)",,,,,,,% ,2011,-4.4
200Y001,"2.1.1.1. 주요지표(연간지표)",3010203,"(토목건설)",,,,,,,% ,2010,-6.6
200Y001,"2.1.1.1. 주요지표(연간지표)",3010203,"(토목건설)",,,,,,,% ,2009,12.1
200Y001,"2.1.1.1. 주요지표(연간지표)",3010203,"(토목건설)",,,,,,,% ,2008,-0.2
200Y001,"2.1.1.1. 주요지표(연간지표)",3010203,"(토목건설)",,,,,,,% ,2007,4
200Y001,"2.1.1.1. 주요지표(연간지표)",3010203,"(토목건설)",,,,,,,% ,2006,0.5
200Y001,"2.1.1.1. 주요지표(연간지표)",3010203,"(토목건설)",,,,,,,% ,2005,1.7
200Y001,"2.1.1.1. 주요지표(연간지표)",3010203,"(토목건설)",,,,,,,% ,2004,-0.3
200Y001,"2.1.1.1. 주요지표(연간지표)",3010203,"(토목건설)",,,,,,,% ,2003,3.2
200Y001,"2.1.1.1. 주요지표(연간지표)",3010203,"(토목건설)",,,,,,,% ,2002,-4.9
200Y001,"2.1.1.1. 주요지표(연간지표)",3010203,"(토목건설)",,,,,,,% ,2001,1.2
200Y001,"2.1.1.1. 주요지표(연간지표)",30106,"재화와서비스의수입",,,,,,,% ,1973,34
200Y001,"2.1.1.1. 주요지표(연간지표)",30106,"재화와서비스의수입",,,,,,,% ,1972,0.2
200Y001,"2.1.1.1. 주요지표(연간지표)",30106,"재화와서비스의수입",,,,,,,% ,1971,20.1
200Y001,"2.1.1.1. 주요지표(연간지표)",30106,"재화와서비스의수입",,,,,,,% ,1970,9.1
200Y001,"2.1.1.1. 주요지표(연간지표)",30106,"재화와서비스의수입",,,,,,,% ,1969,26.1
200Y001,"2.1.1.1. 주요지표(연간지표)",30106,"재화와서비스의수입",,,,,,,% ,1968,42.3
200Y001,"2.1.1.1. 주요지표(연간지표)",30106,"재화와서비스의수입",,,,,,,% ,1967,30.2
200Y001,"2.1.1.1. 주요지표(연간지표)",30106,"재화와서비스의수입",,,,,,,% ,1966,49.5
200Y001,"2.1.1.1. 주요지표(연간지표)",30106,"재화와서비스의수입",,,,,,,% ,1965,13.5
200Y001,"2.1.1.1. 주요지표(연간지표)",60102,"총고정자본형성",,,,,,,% ,1975,27.2
200Y001,"2.1.1.1. 주요지표(연간지표)",60102,"총고정자본형성",,,,,,,% ,1956,10.4
200Y001,"2.1.1.1. 주요지표(연간지표)",60102,"총고정자본형성",,,,,,,% ,1955,10.4
200Y001,"2.1.1.1. 주요지표(연간지표)",60102,"총고정자본형성",,,,,,,% ,1954,9.3
200Y001,"2.1.1.1. 주요지표(연간지표)",60102,"총고정자본형성",,,,,,,% ,1953,7.3
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,2021,18.2
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,2020,18
200Y001,"2.1.1.1. 주요지표(연간???표)",6010102,"정부",,,,,,,% ,2019,17.1
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,2018,16.1
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,2017,15.4
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,2016,15.2
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,2015,15.1
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,2014,15.2
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,2013,15
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,2012,14.7
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,2011,14.4
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,2010,14.2
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,2009,14.7
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,2008,14
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,2007,13.4
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,2006,13.4
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,2005,12.9
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,2004,12.4
200Y001,"2.1.1.1. 주요지표(연간지표)",90101,"총수출",,,,,,,% ,1984,32.2
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,2003,12.2
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,2002,11.7
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,2001,11.8
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,2000,10.9
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,1998,11.4
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,1997,10.2
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,1987,10
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,1986,10.3
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,1985,10.6
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,1984,10.6
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,1983,11.1
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,1982,11.8
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,1981,12.1
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,1980,11.9
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,1979,9.8
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,1978,9.9
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,1977,10.7
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,1976,10.8
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,1975,11.1
200Y001,"2.1.1.1. 주요지표(연간지표)",6010102,"정부",,,,,,,% ,1974,9.6
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1987,25.9
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1986,37.6
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1985,-0.6
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1984,14.1
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1983,15.2
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1982,-1.3
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1981,13.3
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1980,10.1
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1979,1.5
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1978,17.2
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1977,20.4
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1976,39.1
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1975,23
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1974,10.7
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1973,49.6
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1972,49.4
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1971,30
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1970,42.5
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1969,40.3
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1968,37.6
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1967,25.1
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1966,32.3
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1965,38.6
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1964,36.7
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1963,49.1
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1962,33.5
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1961,23.4
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1960,66.6
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1959,14.5
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1958,-11.2
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1957,-22.8
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1956,43.2
200Y001,"2.1.1.1. 주요지표(연간지표)",3010501,"(재화)",,,,,,,% ,1955,-29.6
200Y001,"2.1.1.1. 주요지표(연간지표)",30105,"재화와서비스의수출",,,,,,,% ,1978,16.9
200Y001,"2.1.1.1. 주요지표(연간지표)",30105,"재화와서비스의수출",,,,,,,% ,1977,21.9
200Y001,"2.1.1.1. 주요지표(연간지표)",30105,"재화와서비스의수출",,,,,,,% ,1976,39.1
200Y001,"2.1.1.1. 주요지표(연간지표)",30105,"재화와서비스의수출",,,,,,,% ,1975,21.3
200Y001,"2.1.1.1. 주요지표(연간지표)",30105,"재화와서비스의수출",,,,,,,% ,1974,4.3
200Y001,"2.1.1.1. 주요지표(연간지표)",30105,"재화와서비스의수출",,,,,,,% ,1973,50.9
200Y001,"2.1.1.1. 주요지표(연간지표)",30105,"재화와서비스의수출",,,,,,,% ,1972,42.9
200Y001,"2.1.1.1. 주요지표(연간지표)",30105,"재화와서비스의수출",,,,,,,% ,1971,24.2
200Y001,"2.1.1.1. 주요지표(연간지표)",30105,"재화와서비스의수출",,,,,,,% ,1970,30.7
200Y001,"2.1.1.1. 주요지표(연간지표)",30105,"재화와서비스의수출",,,,,,,% ,1969,36.5
200Y001,"2.1.1.1. 주요지표(연간지표)",30105,"재화와서비스의수출",,,,,,,% ,1968,38
200Y001,"2.1.1.1. 주요지표(연간지표)",30105,"재화와서비스의수출",,,,,,,% ,1967,30
200Y001,"2.1.1.1. 주요지표(연간지표)",30105,"재화와서비스의수출",,,,,,,% ,1966,42.9
200Y001,"2.1.1.1. 주요지표(연간지표)",3010101,"민간",,,,,,,% ,1967,8.8
200Y001,"2.1.1.1. 주요지표(연간지표)",3010101,"민간",,,,,,,% ,1966,6.6
200Y001,"2.1.1.1. 주요지표(연간지표)",3010101,"민간",,,,,,,% ,1965,6.9
200Y001,"2.1.1.1. 주요지표(연간지표)",3010101,"민간",,,,,,,% ,1964,8.5
200Y001,"2.1.1.1. 주요지표(연간지표)",3010101,"민간",,,,,,,% ,1963,4.3
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,2008,3.5
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,2007,8.2
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,2006,7.9
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,2005,5.3
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,2004,10.3
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,2003,5
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,2002,9.5
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,2001,2.8
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,2000,16.2
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1999,20.7
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1998,-7.1
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1997,6.3
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1996,8.9
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1995,13
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1994,11.6
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1993,7.2
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1992,6
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1991,14.1
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1990,11.3
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1989,4.4
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1988,13.4
200Y001,"2.1.1.1. 주요지표(연간지표)",2010105,"건설업",,,,,,,% ,1987,9.9
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1987,20.3
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1986,16.3
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1985,6.9
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1984,19.7
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1983,16.9
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1982,5.1
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1981,9.3
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1980,-1.4
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1979,10.5
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1978,25.3
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1977,16.3
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1976,21
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1975,12.7
200Y001,"2.1.1.1. 주요지표(연간지표)",2010103,"(제조업)",,,,,,,% ,1974,16.4
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,2002,784741.3
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,2001,707021.3
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,2000,651634.4
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1999,591453
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1998,537215.3
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1997,542001.8
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1996,490850.9
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1995,436988.8
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1994,372493.4
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1993,315181.3
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1992,277540.8
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1991,242481.1
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1990,200556.2
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1989,165801.8
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1988,145994.7
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1987,121697.8
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1986,102985.8
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1985,88129.7
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1984,78591.3
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1983,68080.1
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1982,57286.6
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1981,49669.8
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1980,39725.1
200Y001,"2.1.1.1. 주요지표(연간지표)",2010102,"광공업",,,,,,,% ,2003,5
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1979,32402.3
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1978,25154.5
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1977,18608.1
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1976,14472.8
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1975,10543.6
200Y001,"2.1.1.1. 주요지표(연간지표)",3010101,"민간",,,,,,,% ,1996,7.7
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1974,7905
200Y001,"2.1.1.1. 주요지표(연간지표)",10101,"국내총생산(명목, 원화표시)",,,,,,,십억원 ,1973,5527.3
200Y001,"2.1.1.1. 주요지표(연간지표)",90102,"총수입",,,,,,,% ,1977,29.9
200Y001,"2.1.1.1. 주요지표(연간지표)",90102,"총수입",,,,,,,% ,1976,30.2
200Y001,"2.1.1.1. 주요지표(연간지표)",90102,"총수입",,,,,,,% ,1975,33.7
200Y001,"2.1.1.1. 주요지표(연간지표)",90102,"총수입",,,,,,,% ,1974,34.9
200Y001,"2.1.1.1. 주요지표(연간지표)",90102,"총수입",,,,,,,% ,1973,29.2
200Y001,"2.1.1.1. 주요지표(연간지표)",90102,"총수입",,,,,,,% ,1972,22.9
200Y001,"2.1.1.1. 주요지표(연간지표)",90102,"총수입",,,,,,,% ,1971,24.1
200Y001,"2.1.1.1. 주요지표(연간지표)",90102,"총수입",,,,,,,% ,1969,22.4
200Y001,"2.1.1.1. 주요지표(연간지표)",90102,"총수입",,,,,,,% ,1968,22.3
200Y001,"2.1.1.1. 주요지표(연간지표)",90102,"총수입",,,,,,,% ,1967,19.4
200Y001,"2.1.1.1. 주요지표(연간지표)",90102,"총수입",,,,,,,% ,1966,18
200Y001,"2.1.1.1. 주요지표(연간지표)",90102,"총수입",,,,,,,% ,1965,14.2
200Y001,"2.1.1.1. 주요지표(연간지표)",9010102,"(서비스)",,,,,,,% ,2015,5.6
200Y001,"2.1.1.1. 주요지표(연간지표)",9010102,"(서비스)",,,,,,,% ,2014,6
200Y001,"2.1.1.1. 주요지표(연간지표)",9010102,"(서비스)",,,,,,,% ,2013,5.8
200Y001,"2.1.1.1. 주요지표(연간지표)",9010102,"(서비스)",,,,,,,% ,2012,6.2
200Y001,"2.1.1.1. 주요지표(연간지표)",701050102,"기업",,,,,,,% ,2013,22.9
200Y001,"2.1.1.1. 주요지표(연간지표)",701050102,"기업",,,,,,,% ,2012,23.3
200Y001,"2.1.1.1. 주요지표(연간지표)",40103,"전기, 가스 및 수도사업",,,,,,,% ,1974,0.8
200Y001,"2.1.1.1. 주요지표(연간지표)",40103,"전기, 가스 및 수도사업",,,,,,,% ,1973,1.3
200Y001,"2.1.1.1. 주요지표(연간지표)",40103,"전기, 가스 및 수도사업",,,,,,,% ,1972,1.5
200Y001,"2.1.1.1. 주요지표(연간지표)",40104,"건설업",,,,,,,% ,1954,2.7
200Y001,"2.1.1.1. 주요지표(연간지표)",4010201,"(제조업)",,,,,,,% ,2019,27.5
200Y001,"2.1.1.1. 주요지표(연간지표)",4010201,"(제조업)",,,,,,,% ,2018,29.1
200Y001,"2.1.1.1. 주요지표(연간지표)",4010201,"(제조업)",,,,,,,% ,2017,29.5
200Y001,"2.1.1.1. 주요지표(연간지표)",4010201,"(제조업)",,,,,,,% ,2016,28.8
200Y001,"2.1.1.1. 주요지표(연간지표)",4010201,"(제조업)",,,,,,,% ,2015,29
200Y001,"2.1.1.1. 주요지표(연간지표)",4010201,"(제조업)",,,,,,,% ,2014,29.5
200Y001,"2.1.1.1. 주요지표(연간지표)",4010201,"(제조업)",,,,,,,% ,2013,30.3
200Y001,"2.1.1.1. 주요지표(연간지표)",4010201,"(제조업)",,,,,,,% ,2012,30.5
200Y001,"2.1.1.1. 주요지표(연간지표)",4010201,"(제조업)",,,,,,,% ,2011,30.9
200Y001,"2.1.1.1. 주요지표(연간지표)",4010201,"(제조업)",,,,,,,% ,2010,30.2
200Y001,"2.1.1.1. 주요지표(연간지표)",4010201,"(제조업)",,,,,,,% ,2009,28.3
200Y001,"2.1.1.1. 주요지표(연간지표)",4010201,"(제조업)",,,,,,,% ,2008,28.2
200Y001,"2.1.1.1. 주요지표(연간지표)",4010201,"(제조업)",,,,,,,% ,2007,28.1
200Y001,"2.1.1.1. 주요지표(연간지표)",4010201,"(제조업)",,,,,,,% ,2006,27.9
