지점,지점명,일시,1시간평균 미세먼지농도(㎍/㎥)
185,고산,2023-03-24 19:00,20
185,고산,2023-03-24 20:00,26
185,고산,2023-03-24 21:00,37
185,고산,2023-03-24 22:00,42
185,고산,2023-03-24 23:00,34
185,고산,2023-03-25 00:00,20
185,고산,2023-03-25 01:00,46
185,고산,2023-03-25 02:00,35
185,고산,2023-03-25 03:00,28
185,고산,2023-03-25 04:00,30
185,고산,2023-03-25 05:00,33
185,고산,2023-03-25 06:00,23
185,고산,2023-03-25 07:00,29
185,고산,2023-03-25 08:00,49
185,고산,2023-03-25 09:00,47
185,고산,2023-03-25 10:00,52
185,고산,2023-03-25 11:00,42
185,고산,2023-03-25 12:00,58
185,고산,2023-03-25 13:00,69
185,고산,2023-03-25 14:00,71
185,고산,2023-03-25 15:00,69
185,고산,2023-03-25 16:00,61
185,고산,2023-03-25 17:00,65
185,고산,2023-03-25 18:00,83
185,고산,2023-03-25 19:00,110
185,고산,2023-03-25 20:00,116
185,고산,2023-03-25 21:00,105
185,고산,2023-03-25 22:00,93
185,고산,2023-03-25 23:00,74
185,고산,2023-03-26 00:00,73
185,고산,2023-03-26 01:00,67
185,고산,2023-03-26 02:00,78
185,고산,2023-03-26 03:00,91
185,고산,2023-03-26 04:00,77
185,고산,2023-03-26 05:00,66
185,고산,2023-03-26 06:00,45
185,고산,2023-03-26 07:00,50
185,고산,2023-03-26 08:00,56
185,고산,2023-03-26 09:00,66
185,고산,2023-03-26 10:00,63
185,고산,2023-03-26 11:00,72
185,고산,2023-03-26 12:00,73
185,고산,2023-03-26 13:00,77
185,고산,2023-03-26 14:00,81
185,고산,2023-03-26 15:00,71
185,고산,2023-03-26 16:00,60
185,고산,2023-03-26 17:00,49
185,고산,2023-03-26 18:00,42
185,고산,2023-03-26 19:00,44
185,고산,2023-03-26 20:00,21
185,고산,2023-03-26 21:00,16
185,고산,2023-03-26 22:00,21
185,고산,2023-03-26 23:00,34
185,고산,2023-03-27 00:00,30
185,고산,2023-03-27 01:00,32
185,고산,2023-03-27 02:00,34
185,고산,2023-03-27 03:00,37
185,고산,2023-03-27 04:00,32
185,고산,2023-03-27 05:00,32
185,고산,2023-03-27 06:00,32
185,고산,2023-03-27 07:00,25
185,고산,2023-03-27 08:00,21
185,고산,2023-03-27 09:00,20
185,고산,2023-03-27 10:00,29
185,고산,2023-03-27 11:00,35
185,고산,2023-03-27 12:00,42
185,고산,2023-03-27 13:00,46
185,고산,2023-03-27 14:00,42
185,고산,2023-03-27 15:00,40
185,고산,2023-03-27 16:00,40
185,고산,2023-03-27 17:00,39
185,고산,2023-03-27 18:00,39
185,고산,2023-03-27 19:00,39
185,고산,2023-03-27 20:00,29
185,고산,2023-03-27 21:00,33
185,고산,2023-03-27 22:00,28
185,고산,2023-03-27 23:00,32
185,고산,2023-03-28 00:00,30
185,고산,2023-03-28 01:00,42
185,고산,2023-03-28 02:00,45
185,고산,2023-03-28 03:00,36
185,고산,2023-03-28 04:00,26
185,고산,2023-03-28 05:00,28
185,고산,2023-03-28 06:00,33
185,고산,2023-03-28 07:00,33
185,고산,2023-03-28 08:00,36
185,고산,2023-03-28 09:00,24
185,고산,2023-03-28 10:00,41
185,고산,2023-03-28 11:00,65
185,고산,2023-03-28 12:00,84
185,고산,2023-03-28 13:00,92
185,고산,2023-03-28 14:00,94
185,고산,2023-03-28 15:00,83
185,고산,2023-03-28 16:00,83
185,고산,2023-03-28 17:00,107
185,고산,2023-03-28 18:00,105
185,고산,2023-03-28 19:00,95
185,고산,2023-03-28 20:00,82
185,고산,2023-03-28 21:00,65
185,고산,2023-03-28 22:00,68
185,고산,2023-03-28 23:00,62
185,고산,2023-03-29 00:00,60
192,진주,2023-03-23 01:00,9
192,진주,2023-03-23 02:00,13
192,진주,2023-03-23 03:00,9
192,진주,2023-03-23 04:00,7
192,진주,2023-03-23 05:00,8
192,진주,2023-03-23 06:00,5
192,진주,2023-03-23 07:00,3
192,진주,2023-03-23 08:00,5
192,진주,2023-03-23 09:00,5
192,진주,2023-03-23 10:00,5
192,진주,2023-03-23 11:00,5
192,진주,2023-03-23 13:00,8
192,진주,2023-03-23 14:00,12
192,진주,2023-03-23 15:00,12
192,진주,2023-03-23 16:00,9
192,진주,2023-03-23 17:00,10
192,진주,2023-03-23 18:00,13
192,진주,2023-03-23 19:00,14
192,진주,2023-03-23 20:00,13
192,진주,2023-03-23 21:00,18
192,진주,2023-03-23 22:00,10
192,진주,2023-03-23 23:00,12
192,진주,2023-03-24 00:00,15
192,진주,2023-03-24 01:00,15
192,진주,2023-03-24 02:00,14
192,진주,2023-03-24 03:00,19
192,진주,2023-03-24 04:00,14
192,진주,2023-03-24 05:00,10
192,진주,2023-03-24 06:00,14
192,진주,2023-03-24 07:00,6
192,진주,2023-03-24 08:00,17
192,진주,2023-03-24 09:00,20
192,진주,2023-03-24 10:00,10
192,진주,2023-03-24 11:00,6
192,진주,2023-03-24 12:00,6
192,진주,2023-03-24 13:00,39
192,진주,2023-03-24 14:00,44
192,진주,2023-03-24 15:00,46
192,진주,2023-03-24 16:00,42
192,진주,2023-03-24 17:00,35
192,진주,2023-03-24 18:00,25
192,진주,2023-03-24 19:00,54
192,진주,2023-03-24 20:00,81
192,진주,2023-03-24 21:00,88
192,진주,2023-03-24 22:00,69
192,진주,2023-03-24 23:00,41
192,진주,2023-03-25 00:00,37
192,진주,2023-03-25 01:00,52
192,진주,2023-03-25 02:00,62
192,진주,2023-03-25 03:00,59
192,진주,2023-03-25 04:00,65
192,진주,2023-03-25 05:00,64
192,진주,2023-03-25 06:00,64
192,진주,2023-03-25 07:00,59
192,진주,2023-03-25 08:00,52
192,진주,2023-03-25 09:00,69
192,진주,2023-03-25 10:00,70
192,진주,2023-03-25 11:00,94
192,진주,2023-03-25 12:00,91
192,진주,2023-03-25 13:00,101
192,진주,2023-03-25 14:00,94
192,진주,2023-03-25 15:00,95
192,진주,2023-03-25 16:00,96
192,진주,2023-03-25 17:00,95
192,진주,2023-03-25 18:00,90
192,진주,2023-03-25 19:00,89
192,진주,2023-03-25 20:00,80
192,진주,2023-03-25 21:00,76
192,진주,2023-03-25 22:00,70
192,진주,2023-03-25 23:00,69
192,진주,2023-03-26 00:00,63
192,진주,2023-03-26 01:00,63
192,진주,2023-03-26 02:00,62
192,진주,2023-03-26 03:00,63
192,진주,2023-03-26 04:00,60
192,진주,2023-03-26 05:00,57
192,진주,2023-03-26 06:00,55
192,진주,2023-03-26 07:00,52
192,진주,2023-03-26 08:00,59
192,진주,2023-03-26 09:00,70
192,진주,2023-03-26 10:00,79
192,진주,2023-03-26 11:00,80
192,진주,2023-03-26 12:00,86
192,진주,2023-03-26 13:00,73
192,진주,2023-03-26 14:00,73
192,진주,2023-03-26 15:00,81
192,진주,2023-03-26 16:00,84
192,진주,2023-03-26 17:00,85
192,진주,2023-03-26 18:00,83
192,진주,2023-03-26 19:00,73
192,진주,2023-03-26 20:00,57
192,진주,2023-03-26 21:00,55
192,진주,2023-03-26 22:00,49
192,진주,2023-03-26 23:00,41
192,진주,2023-03-27 00:00,31
192,진주,2023-03-27 01:00,29
192,진주,2023-03-27 02:00,13
192,진주,2023-03-27 03:00,10
192,진주,2023-03-27 04:00,10
192,진주,2023-03-27 05:00,11
192,진주,2023-03-27 06:00,7
192,진주,2023-03-27 07:00,11
192,진주,2023-03-27 08:00,11
192,진주,2023-03-27 09:00,6
192,진주,2023-03-27 10:00,18
192,진주,2023-03-27 11:00,26
192,진주,2023-03-27 12:00,27
192,진주,2023-03-27 13:00,39
192,진주,2023-03-27 14:00,43
192,진주,2023-03-27 15:00,38
192,진주,2023-03-27 16:00,42
192,진주,2023-03-27 17:00,44
192,진주,2023-03-27 18:00,39
192,진주,2023-03-27 19:00,48
192,진주,2023-03-27 20:00,29
192,진주,2023-03-27 21:00,27
192,진주,2023-03-27 22:00,24
192,진주,2023-03-27 23:00,17
192,진주,2023-03-28 00:00,16
192,진주,2023-03-28 01:00,10
192,진주,2023-03-28 02:00,10
192,진주,2023-03-28 03:00,11
192,진주,2023-03-28 04:00,10
192,진주,2023-03-28 05:00,15
192,진주,2023-03-28 06:00,18
192,진주,2023-03-28 07:00,20
192,진주,2023-03-28 08:00,18
192,진주,2023-03-28 09:00,24
192,진주,2023-03-28 10:00,31
192,진주,2023-03-28 11:00,45
192,진주,2023-03-28 12:00,56
192,진주,2023-03-28 13:00,54
192,진주,2023-03-28 14:00,59
192,진주,2023-03-28 15:00,57
192,진주,2023-03-28 16:00,61
192,진주,2023-03-28 17:00,57
192,진주,2023-03-28 18:00,52
192,진주,2023-03-28 19:00,43
192,진주,2023-03-28 20:00,31
192,진주,2023-03-28 21:00,31
192,진주,2023-03-28 22:00,31
192,진주,2023-03-28 23:00,28
192,진주,2023-03-29 00:00,28
201,강화,2023-03-23 01:00,23
201,강화,2023-03-23 02:00,8
201,강화,2023-03-23 04:00,24
201,강화,2023-03-23 05:00,35
201,강화,2023-03-23 06:00,20
201,강화,2023-03-23 07:00,28
201,강화,2023-03-23 08:00,25
201,강화,2023-03-23 09:00,69
201,강화,2023-03-23 10:00,84
201,강화,2023-03-23 11:00,113
201,강화,2023-03-23 12:00,143
201,강화,2023-03-23 13:00,176
201,강화,2023-03-23 14:00,215
201,강화,2023-03-23 15:00,220
201,강화,2023-03-23 16:00,312
201,강화,2023-03-23 17:00,377
201,강화,2023-03-23 18:00,391
201,강화,2023-03-23 19:00,363
201,강화,2023-03-23 20:00,335
201,강화,2023-03-23 21:00,225
201,강화,2023-03-23 22:00,154
201,강화,2023-03-23 23:00,150
201,강화,2023-03-24 00:00,129
201,강화,2023-03-24 01:00,141
201,강화,2023-03-24 02:00,118
201,강화,2023-03-24 03:00,105
201,강화,2023-03-24 04:00,103
201,강화,2023-03-24 05:00,99
201,강화,2023-03-24 06:00,92
201,강화,2023-03-24 07:00,85
201,강화,2023-03-24 08:00,95
201,강화,2023-03-24 09:00,107
201,강화,2023-03-24 10:00,110
201,강화,2023-03-24 11:00,150
201,강화,2023-03-24 12:00,164
201,강화,2023-03-24 13:00,191
201,강화,2023-03-24 14:00,200
201,강화,2023-03-24 15:00,186
201,강화,2023-03-24 16:00,194
201,강화,2023-03-24 17:00,166
201,강화,2023-03-24 18:00,134
201,강화,2023-03-24 19:00,116
201,강화,2023-03-24 20:00,102
201,강화,2023-03-24 21:00,82
201,강화,2023-03-24 22:00,92
201,강화,2023-03-24 23:00,87
201,강화,2023-03-25 00:00,82
201,강화,2023-03-25 01:00,93
201,강화,2023-03-25 02:00,87
201,강화,2023-03-25 03:00,72
201,강화,2023-03-25 04:00,67
201,강화,2023-03-25 05:00,50
201,강화,2023-03-25 06:00,42
201,강화,2023-03-25 07:00,41
201,강화,2023-03-25 08:00,34
201,강화,2023-03-25 09:00,43
201,강화,2023-03-25 10:00,67
201,강화,2023-03-25 11:00,98
201,강화,2023-03-25 12:00,149
201,강화,2023-03-25 13:00,173
201,강화,2023-03-25 14:00,165
201,강화,2023-03-25 15:00,170
201,강화,2023-03-25 16:00,160
201,강화,2023-03-25 17:00,142
201,강화,2023-03-25 18:00,119
201,강화,2023-03-25 19:00,118
201,강화,2023-03-25 20:00,107
201,강화,2023-03-25 21:00,79
201,강화,2023-03-25 22:00,49
201,강화,2023-03-25 23:00,45
201,강화,2023-03-26 00:00,54
201,강화,2023-03-26 01:00,39
201,강화,2023-03-26 02:00,60
201,강화,2023-03-26 03:00,59
201,강화,2023-03-26 04:00,57
201,강화,2023-03-26 05:00,41
201,강화,2023-03-26 06:00,34
201,강화,2023-03-26 07:00,39
201,강화,2023-03-26 08:00,34
201,강화,2023-03-26 09:00,42
201,강화,2023-03-26 10:00,57
201,강화,2023-03-26 11:00,74
201,강화,2023-03-26 12:00,85
201,강화,2023-03-26 13:00,85
201,강화,2023-03-26 14:00,91
201,강화,2023-03-26 15:00,71
201,강화,2023-03-26 16:00,63
201,강화,2023-03-26 17:00,60
201,강화,2023-03-26 18:00,35
201,강화,2023-03-26 19:00,27
201,강화,2023-03-27 01:00,20
201,강화,2023-03-27 02:00,25
201,강화,2023-03-27 03:00,19
201,강화,2023-03-27 04:00,25
201,강화,2023-03-27 05:00,17
201,강화,2023-03-27 06:00,17
201,강화,2023-03-27 07:00,15
201,강화,2023-03-27 08:00,15
201,강화,2023-03-27 09:00,60
201,강화,2023-03-27 10:00,74
201,강화,2023-03-27 11:00,103
201,강화,2023-03-27 12:00,108
201,강화,2023-03-27 13:00,101
201,강화,2023-03-27 14:00,111
201,강화,2023-03-27 15:00,92
201,강화,2023-03-27 16:00,91
201,강화,2023-03-27 17:00,59
201,강화,2023-03-27 18:00,63
201,강화,2023-03-27 19:00,38
201,강화,2023-03-27 20:00,11
201,강화,2023-03-28 00:00,5
201,강화,2023-03-28 01:00,16
201,강화,2023-03-28 02:00,7
201,강화,2023-03-28 04:00,19
201,강화,2023-03-28 05:00,15
201,강화,2023-03-28 06:00,19
201,강화,2023-03-28 07:00,24
201,강화,2023-03-28 08:00,38
201,강화,2023-03-28 09:00,59
201,강화,2023-03-28 10:00,96
201,강화,2023-03-28 11:00,96
201,강화,2023-03-28 12:00,108
201,강화,2023-03-28 13:00,100
201,강화,2023-03-28 14:00,96
201,강화,2023-03-28 15:00,105
201,강화,2023-03-28 16:00,99
201,강화,2023-03-28 17:00,85
201,강화,2023-03-28 18:00,86
201,강화,2023-03-28 19:00,72
201,강화,2023-03-28 20:00,31
201,강화,2023-03-28 21:00,13
201,강화,2023-03-28 22:00,14
201,강화,2023-03-28 23:00,14
201,강화,2023-03-29 00:00,18
229,북격렬비도,2023-03-23 01:00,15
229,북격렬비도,2023-03-23 02:00,34
229,북격렬비도,2023-03-23 03:00,39
229,북격렬비도,2023-03-23 04:00,42
229,북격렬비도,2023-03-23 05:00,52
229,북격렬비도,2023-03-23 06:00,67
229,북격렬비도,2023-03-23 07:00,65
229,북격렬비도,2023-03-23 08:00,58
229,북격렬비도,2023-03-23 09:00,27
229,북격렬비도,2023-03-23 11:00,26
229,북격렬비도,2023-03-23 12:00,32
229,북격렬비도,2023-03-23 13:00,70
229,북격렬비도,2023-03-23 14:00,244
229,북격렬비도,2023-03-23 15:00,302
229,북격렬비도,2023-03-23 16:00,314
229,북격렬비도,2023-03-23 17:00,294
229,북격렬비도,2023-03-23 18:00,277
229,북격렬비도,2023-03-23 19:00,215
229,북격렬비도,2023-03-23 20:00,181
229,북격렬비도,2023-03-23 21:00,155
229,북격렬비도,2023-03-23 22:00,126
229,북격렬비도,2023-03-23 23:00,95
229,북격렬비도,2023-03-24 00:00,65
229,북격렬비도,2023-03-24 01:00,58
229,북격렬비도,2023-03-24 02:00,61
229,북격렬비도,2023-03-24 03:00,68
229,북격렬비도,2023-03-24 04:00,58
229,북격렬비도,2023-03-24 05:00,66
229,북격렬비도,2023-03-24 06:00,71
229,북격렬비도,2023-03-24 07:00,73
229,북격렬비도,2023-03-24 08:00,67
229,북격렬비도,2023-03-24 09:00,77
229,북격렬비도,2023-03-24 10:00,74
229,북격렬비도,2023-03-24 11:00,71
229,북격렬비도,2023-03-24 12:00,66
229,북격렬비도,2023-03-24 13:00,58
229,북격렬비도,2023-03-24 14:00,60
229,북격렬비도,2023-03-24 15:00,66
229,북격렬비도,2023-03-24 16:00,69
229,북격렬비도,2023-03-24 17:00,64
229,북격렬비도,2023-03-24 18:00,53
229,북격렬비도,2023-03-24 19:00,57
229,북격렬비도,2023-03-24 20:00,43
229,북격렬비도,2023-03-24 21:00,43
229,북격렬비도,2023-03-24 22:00,35
229,북격렬비도,2023-03-24 23:00,37
229,북격렬비도,2023-03-25 00:00,33
229,북격렬비도,2023-03-25 01:00,32
229,북격렬비도,2023-03-25 02:00,34
229,북격렬비도,2023-03-25 03:00,33
229,북격렬비도,2023-03-25 04:00,42
229,북격렬비도,2023-03-25 05:00,35
229,북격렬비도,2023-03-25 06:00,45
229,북격렬비도,2023-03-25 07:00,37
229,북격렬비도,2023-03-25 08:00,30
229,북격렬비도,2023-03-25 09:00,36
229,북격렬비도,2023-03-25 10:00,31
229,북격렬비도,2023-03-25 11:00,58
229,북격렬비도,2023-03-25 12:00,72
229,북격렬비도,2023-03-25 13:00,77
229,북격렬비도,2023-03-25 14:00,57
229,북격렬비도,2023-03-25 15:00,70
229,북격렬비도,2023-03-25 16:00,64
229,북격렬비도,2023-03-25 17:00,69
229,북격렬비도,2023-03-25 18:00,78
229,북격렬비도,2023-03-25 19:00,75
229,북격렬비도,2023-03-25 20:00,60
229,북격렬비도,2023-03-25 21:00,57
229,북격렬비도,2023-03-25 22:00,50
229,북격렬비도,2023-03-25 23:00,38
229,북격렬비도,2023-03-26 00:00,33
229,북격렬비도,2023-03-26 01:00,33
229,북격렬비도,2023-03-26 02:00,33
229,북격렬비도,2023-03-26 03:00,38
229,북격렬비도,2023-03-26 04:00,34
229,북격렬비도,2023-03-26 05:00,31
229,북격렬비도,2023-03-26 06:00,39
229,북격렬비도,2023-03-26 07:00,40
229,북격렬비도,2023-03-26 08:00,33
229,북격렬비도,2023-03-26 09:00,27
229,북격렬비도,2023-03-26 10:00,27
229,북격렬비도,2023-03-26 11:00,36
229,북격렬비도,2023-03-26 12:00,37
229,북격렬비도,2023-03-26 13:00,37
229,북격렬비도,2023-03-26 14:00,42
229,북격렬비도,2023-03-26 15:00,31
229,북격렬비도,2023-03-26 16:00,34
229,북격렬비도,2023-03-26 17:00,36
229,북격렬비도,2023-03-26 18:00,35
229,북격렬비도,2023-03-26 19:00,39
229,북격렬비도,2023-03-26 20:00,37
229,북격렬비도,2023-03-26 21:00,26
229,북격렬비도,2023-03-26 22:00,24
229,북격렬비도,2023-03-26 23:00,23
229,북격렬비도,2023-03-27 00:00,29
229,북격렬비도,2023-03-27 01:00,17
229,북격렬비도,2023-03-27 02:00,20
229,북격렬비도,2023-03-27 03:00,30
229,북격렬비도,2023-03-27 04:00,25
229,북격렬비도,2023-03-27 05:00,28
229,북격렬비도,2023-03-27 06:00,27
229,북격렬비도,2023-03-27 07:00,32
229,북격렬비도,2023-03-27 08:00,17
229,북격렬비도,2023-03-27 09:00,9
229,북격렬비도,2023-03-27 11:00,23
229,북격렬비도,2023-03-27 12:00,38
229,북격렬비도,2023-03-27 13:00,44
229,북격렬비도,2023-03-27 14:00,38
229,북격렬비도,2023-03-27 15:00,52
229,북격렬비도,2023-03-27 16:00,47
229,북격렬비도,2023-03-27 17:00,44
229,북격렬비도,2023-03-27 18:00,47
229,북격렬비도,2023-03-27 19:00,57
229,북격렬비도,2023-03-27 20:00,40
229,북격렬비도,2023-03-27 21:00,22
229,북격렬비도,2023-03-27 22:00,18
229,북격렬비도,2023-03-27 23:00,17
229,북격렬비도,2023-03-28 00:00,15
229,북격렬비도,2023-03-28 01:00,19
229,북격렬비도,2023-03-28 02:00,31
229,북격렬비도,2023-03-28 03:00,32
229,북격렬비도,2023-03-28 04:00,32
229,북격렬비도,2023-03-28 05:00,29
229,북격렬비도,2023-03-28 06:00,27
229,북격렬비도,2023-03-28 07:00,28
229,북격렬비도,2023-03-28 08:00,31
229,북격렬비도,2023-03-28 09:00,16
229,북격렬비도,2023-03-28 10:00,13
229,북격렬비도,2023-03-28 11:00,14
229,북격렬비도,2023-03-28 12:00,27
229,북격렬비도,2023-03-28 13:00,37
229,북격렬비도,2023-03-28 14:00,37
229,북격렬비도,2023-03-28 15:00,53
229,북격렬비도,2023-03-28 16:00,43
229,북격렬비도,2023-03-28 17:00,49
229,북격렬비도,2023-03-28 18:00,65
229,북격렬비도,2023-03-28 19:00,77
229,북격렬비도,2023-03-28 20:00,72
229,북격렬비도,2023-03-28 21:00,37
229,북격렬비도,2023-03-28 22:00,38
229,북격렬비도,2023-03-28 23:00,54
229,북격렬비도,2023-03-29 00:00,60
232,천안,2023-03-23 01:00,56
232,천안,2023-03-23 02:00,60
232,천안,2023-03-23 03:00,59
232,천안,2023-03-23 04:00,56
232,천안,2023-03-23 05:00,44
232,천안,2023-03-23 06:00,35
232,천안,2023-03-23 07:00,31
232,천안,2023-03-23 08:00,30
232,천안,2023-03-23 09:00,30
232,천안,2023-03-23 10:00,48
232,천안,2023-03-23 11:00,58
232,천안,2023-03-23 12:00,64
232,천안,2023-03-23 13:00,43
232,천안,2023-03-23 14:00,61
232,천안,2023-03-23 15:00,63
232,천안,2023-03-23 16:00,67
232,천안,2023-03-23 17:00,77
232,천안,2023-03-23 18:00,108
232,천안,2023-03-23 19:00,187
232,천안,2023-03-23 20:00,290
232,천안,2023-03-23 21:00,308
232,천안,2023-03-23 22:00,276
232,천안,2023-03-23 23:00,237
232,천안,2023-03-24 00:00,240
232,천안,2023-03-24 01:00,172
232,천안,2023-03-24 02:00,148
232,천안,2023-03-24 05:00,108
232,천안,2023-03-24 06:00,110
232,천안,2023-03-24 07:00,97
232,천안,2023-03-24 08:00,100
232,천안,2023-03-24 09:00,87
232,천안,2023-03-24 10:00,102
232,천안,2023-03-24 11:00,111
232,천안,2023-03-24 12:00,133
232,천안,2023-03-24 13:00,145
232,천안,2023-03-24 14:00,157
232,천안,2023-03-24 15:00,154
232,천안,2023-03-24 16:00,150
232,천안,2023-03-24 17:00,153
232,천안,2023-03-24 18:00,140
232,천안,2023-03-24 19:00,135
232,천안,2023-03-24 20:00,125
232,천안,2023-03-24 21:00,111
232,천안,2023-03-24 22:00,103
232,천안,2023-03-24 23:00,107
232,천안,2023-03-25 00:00,101
232,천안,2023-03-25 01:00,102
232,천안,2023-03-25 02:00,96
232,천안,2023-03-25 03:00,98
232,천안,2023-03-25 04:00,97
232,천안,2023-03-25 05:00,89
232,천안,2023-03-25 06:00,97
232,천안,2023-03-25 07:00,74
232,천안,2023-03-25 08:00,70
232,천안,2023-03-25 09:00,55
232,천안,2023-03-25 10:00,65
232,천안,2023-03-25 11:00,68
232,천안,2023-03-25 12:00,65
232,천안,2023-03-25 13:00,66
232,천안,2023-03-25 14:00,55
232,천안,2023-03-25 15:00,60
232,천안,2023-03-25 16:00,60
232,천안,2023-03-25 17:00,62
232,천안,2023-03-25 18:00,60
232,천안,2023-03-25 19:00,51
232,천안,2023-03-25 20:00,46
232,천안,2023-03-25 21:00,44
232,천안,2023-03-25 22:00,46
232,천안,2023-03-25 23:00,78
232,천안,2023-03-26 00:00,86
232,천안,2023-03-26 01:00,97
232,천안,2023-03-26 02:00,83
232,천안,2023-03-26 03:00,79
232,천안,2023-03-26 04:00,74
232,천안,2023-03-26 05:00,68
232,천안,2023-03-26 06:00,70
232,천안,2023-03-26 07:00,70
232,천안,2023-03-26 08:00,67
232,천안,2023-03-26 09:00,70
232,천안,2023-03-26 10:00,63
232,천안,2023-03-26 11:00,71
232,천안,2023-03-26 12:00,79
232,천안,2023-03-26 13:00,83
232,천안,2023-03-26 14:00,78
232,천안,2023-03-26 15:00,79
232,천안,2023-03-26 16:00,69
232,천안,2023-03-26 17:00,50
232,천안,2023-03-26 18:00,45
232,천안,2023-03-26 19:00,37
232,천안,2023-03-26 20:00,27
232,천안,2023-03-26 21:00,23
232,천안,2023-03-26 22:00,25
232,천안,2023-03-26 23:00,8
232,천안,2023-03-27 00:00,10
232,천안,2023-03-27 01:00,9
232,천안,2023-03-27 02:00,7
232,천안,2023-03-27 03:00,11
232,천안,2023-03-27 04:00,13
232,천안,2023-03-27 05:00,14
232,천안,2023-03-27 06:00,20
232,천안,2023-03-27 07:00,25
232,천안,2023-03-27 08:00,15
232,천안,2023-03-27 09:00,32
232,천안,2023-03-28 09:00,41
232,천안,2023-03-28 10:00,44
232,천안,2023-03-28 11:00,48
232,천안,2023-03-28 12:00,54
232,천안,2023-03-28 13:00,78
232,천안,2023-03-28 14:00,78
232,천안,2023-03-28 15:00,93
232,천안,2023-03-28 16:00,98
232,천안,2023-03-28 17:00,120
232,천안,2023-03-28 18:00,118
232,천안,2023-03-28 19:00,109
232,천안,2023-03-28 20:00,92
232,천안,2023-03-28 21:00,77
232,천안,2023-03-28 22:00,78
232,천안,2023-03-28 23:00,77
232,천안,2023-03-29 00:00,67
268,진도군,2023-03-23 01:00,7
268,진도군,2023-03-23 02:00,5
268,진도군,2023-03-23 03:00,13
268,진도군,2023-03-23 04:00,33
268,진도군,2023-03-23 05:00,36
268,진도군,2023-03-23 06:00,10
268,진도군,2023-03-23 07:00,14
268,진도군,2023-03-23 08:00,16
268,진도군,2023-03-23 09:00,42
268,진도군,2023-03-23 10:00,67
268,진도군,2023-03-23 11:00,66
268,진도군,2023-03-23 12:00,62
268,진도군,2023-03-23 13:00,66
268,진도군,2023-03-23 14:00,76
268,진도군,2023-03-23 15:00,82
268,진도군,2023-03-23 16:00,62
268,진도군,2023-03-23 17:00,68
268,진도군,2023-03-23 18:00,99
268,진도군,2023-03-23 19:00,241
268,진도군,2023-03-23 20:00,399
268,진도군,2023-03-23 21:00,430
268,진도군,2023-03-23 22:00,382
268,진도군,2023-03-23 23:00,333
268,진도군,2023-03-24 00:00,271
268,진도군,2023-03-24 01:00,242
268,진도군,2023-03-24 02:00,224
268,진도군,2023-03-24 03:00,195
268,진도군,2023-03-24 04:00,153
268,진도군,2023-03-24 05:00,122
268,진도군,2023-03-24 06:00,101
268,진도군,2023-03-24 07:00,101
268,진도군,2023-03-24 08:00,96
268,진도군,2023-03-24 09:00,97
268,진도군,2023-03-24 10:00,93
268,진도군,2023-03-24 11:00,99
268,진도군,2023-03-24 12:00,110
268,진도군,2023-03-24 13:00,110
268,진도군,2023-03-24 14:00,108
268,진도군,2023-03-24 15:00,113
268,진도군,2023-03-24 16:00,111
268,진도군,2023-03-24 17:00,114
268,진도군,2023-03-24 18:00,118
268,진도군,2023-03-24 19:00,108
268,진도군,2023-03-24 20:00,99
268,진도군,2023-03-24 21:00,98
268,진도군,2023-03-24 22:00,95
268,진도군,2023-03-24 23:00,95
268,진도군,2023-03-25 00:00,84
268,진도군,2023-03-25 01:00,88
268,진도군,2023-03-25 02:00,85
268,진도군,2023-03-25 03:00,85
268,진도군,2023-03-25 04:00,81
268,진도군,2023-03-25 05:00,71
268,진도군,2023-03-25 06:00,66
268,진도군,2023-03-25 07:00,72
268,진도군,2023-03-25 08:00,68
268,진도군,2023-03-25 09:00,61
268,진도군,2023-03-25 10:00,60
268,진도군,2023-03-25 11:00,60
268,진도군,2023-03-25 12:00,50
268,진도군,2023-03-25 13:00,70
268,진도군,2023-03-25 14:00,76
268,진도군,2023-03-25 15:00,68
268,진도군,2023-03-25 16:00,54
268,진도군,2023-03-25 17:00,59
268,진도군,2023-03-25 18:00,64
268,진도군,2023-03-25 19:00,62
268,진도군,2023-03-25 20:00,62
268,진도군,2023-03-25 21:00,60
268,진도군,2023-03-25 22:00,62
268,진도군,2023-03-25 23:00,62
268,진도군,2023-03-26 00:00,62
268,진도군,2023-03-26 01:00,50
268,진도군,2023-03-26 02:00,47
268,진도군,2023-03-26 03:00,49
268,진도군,2023-03-26 04:00,56
268,진도군,2023-03-26 05:00,67
268,진도군,2023-03-26 06:00,83
268,진도군,2023-03-26 07:00,83
268,진도군,2023-03-26 08:00,76
268,진도군,2023-03-26 09:00,64
268,진도군,2023-03-26 10:00,60
268,진도군,2023-03-26 11:00,66
268,진도군,2023-03-26 12:00,81
268,진도군,2023-03-26 13:00,81
268,진도군,2023-03-26 14:00,71
268,진도군,2023-03-26 15:00,64
268,진도군,2023-03-26 16:00,57
268,진도군,2023-03-26 17:00,60
268,진도군,2023-03-26 18:00,45
268,진도군,2023-03-26 19:00,51
268,진도군,2023-03-26 20:00,47
268,진도군,2023-03-26 21:00,42
268,진도군,2023-03-26 22:00,38
268,진도군,2023-03-26 23:00,38
268,진도군,2023-03-27 00:00,43
268,진도군,2023-03-27 01:00,41
268,진도군,2023-03-27 02:00,37
